,passenger_count,year,Month,Date,Day,Hour,distance,Predicted_fare
6947,2,2011,6,24,4,20,0.6558227648925804,1.8090787899912442
6948,2,2011,3,28,0,20,1.4809843058924246,2.405248483582158
6949,2,2009,10,21,2,2,1.9439552365950479,2.755461997305082
6950,2,2011,5,21,5,13,1.4331716512890995,2.385432027071344
6951,2,2015,1,31,5,20,0.8830629273930679,2.057241372351355
6952,2,2010,5,10,0,10,1.1534516797889054,2.161186775585858
6953,2,2010,3,20,5,21,1.5546204676445903,2.4482978986585366
6954,2,2010,3,20,5,21,0.0,1.716591240530674
6955,2,2012,8,22,2,22,0.6642441642509478,1.807555324853755
6956,2,2012,8,22,2,22,1.4916163707585441,2.4089776534584098
6957,2,2012,12,23,6,2,1.9812447386886827,2.6836239799468715
6958,2,2011,10,2,6,23,0.7582702926593013,1.891538790552054
6959,2,2011,10,2,6,23,1.23943931743397,2.270399954734958
6960,2,2011,10,2,6,23,1.8895912727448763,2.6674097627262583
6961,2,2011,10,2,6,23,1.974637188121881,2.744874205907067
6962,2,2011,10,2,6,23,1.3283687991878461,2.2559673017593
6963,2,2011,10,2,6,23,1.2400507283988562,2.2204103652790614
6964,2,2011,10,2,6,23,0.7243389143489695,1.9009597739113284
6965,2,2011,10,2,6,23,0.5180835640546473,1.7573995431465197
6966,2,2011,10,2,6,23,1.4108241758834135,2.3204881873978676
6967,2,2011,10,2,6,23,0.7144505957377051,1.9020264731205518
6968,2,2011,10,2,6,23,1.4204156672383708,2.3143974330159365
6969,2,2011,10,2,6,23,0.5407695811112657,1.7500584637332608
6970,2,2011,10,2,6,23,0.6487432325935405,1.8159146645365027
6971,2,2011,10,2,6,23,1.1783534050452806,2.1684783218330788
6972,2,2011,10,2,6,23,1.26123606517926,2.2546015968660815
6973,2,2011,10,2,6,23,1.399464230409144,2.3337081052238005
6974,2,2013,3,21,3,12,0.8837368599941734,2.082612035800072
6975,2,2013,3,21,3,12,0.42848393794143214,1.7227358757552118
6976,2,2010,9,5,6,22,1.4698690431442993,2.3062065044043423
6977,2,2013,7,12,4,23,1.7382646181998647,2.7381580330928488
6978,2,2015,6,8,0,20,1.740485902404437,2.7596144895403363
6979,2,2011,10,11,1,22,1.616659749755365,2.5201673379210554
6980,2,2011,10,11,1,22,0.778840787967696,1.9051167530767088
6981,2,2013,9,14,5,16,1.1971600319627942,2.3510757774765625
6982,2,2013,9,14,5,16,1.9844155482495558,2.7833473568122384
6983,2,2014,2,6,3,9,1.0716098950642,2.305082468102472
6984,2,2009,6,10,2,16,0.9650473209489838,2.0050223715155306
6985,2,2009,6,10,2,16,1.3659032467783754,2.3026532121861654
6986,2,2009,6,10,2,16,0.6217143715597696,1.7877159022553002
6987,2,2009,6,10,2,16,1.1531876182271914,2.174234150459115
6988,2,2009,6,10,2,16,0.9537684201425267,2.008544646584143
6989,2,2009,6,10,2,16,2.0192822470549467,2.7825472930290966
6990,2,2009,6,10,2,16,0.8965151372768055,1.962193820467533
6991,2,2009,6,10,2,16,1.3865766983078067,2.3562067803189577
6992,2,2009,6,10,2,16,0.7310083358930806,1.8737390791769954
6993,2,2009,6,10,2,16,0.8237504717058097,1.9459389805365641
6994,2,2009,6,10,2,16,1.1672660757814577,2.174234150459115
6995,2,2009,6,10,2,16,1.4116497504411294,2.4105422980572353
6996,2,2009,6,10,2,16,1.0618604612867166,2.1312037369585966
6997,2,2009,6,10,2,16,0.7199249462015901,1.9113742512122294
6998,2,2009,6,10,2,16,1.5046082852891727,2.4464530455917726
6999,2,2009,6,10,2,16,2.5736653708387998,2.7869241524670803
7000,2,2009,6,10,2,16,3.1287702978986385,2.7869241524670803
7001,2,2009,6,10,2,16,0.6664347854784047,1.7969716133371316
7002,2,2009,6,10,2,16,1.1628595694767419,2.174234150459115
7003,2,2009,6,10,2,16,1.17569438921708,2.174234150459115
7004,2,2009,6,10,2,16,2.455129993648727,2.7869241524670803
7005,2,2009,6,10,2,16,0.8670861579537257,1.9554162267564232
7006,2,2009,6,10,2,16,1.01069094766142,2.0619252713232075
7007,2,2013,6,26,2,11,0.8893854932838282,2.1100203137317273
7008,2,2009,5,2,5,20,0.4872667533136662,1.6836290980084556
7009,2,2009,5,2,5,20,1.7343797879449485,2.5843992764241612
7010,2,2011,6,24,4,12,1.0939622015311832,2.1244397170784075
7011,2,2011,6,24,4,12,0.7969482985173223,1.8899685437918936
7012,2,2011,6,24,4,12,1.7267050971302091,2.5828859514222073
7013,2,2011,6,24,4,12,0.8331008845151111,1.9388023693085334
7014,2,2011,6,24,4,12,2.1932565683068557,2.7846154984469256
7015,2,2011,6,24,4,12,0.9182001138127639,1.9685840091845894
7016,2,2011,6,24,4,12,0.5386745772659545,1.6950791636292883
7017,2,2011,6,24,4,12,0.3906164663722541,1.6578559223322158
7018,2,2011,6,24,4,12,0.42494759755005274,1.6656612362497547
7019,2,2011,6,24,4,12,0.8245000785097626,1.9486676175219682
7020,2,2011,6,24,4,12,0.28929234434593926,1.635892400176357
7021,2,2011,6,24,4,12,0.5937760405615897,1.7648831250734
7022,2,2011,6,24,4,12,0.7305501644408194,1.8789680932931576
7023,2,2011,6,24,4,12,1.1866975025151807,2.191153286370988
7024,2,2011,6,24,4,12,1.8432194583360466,2.6074736023622016
7025,2,2011,6,24,4,12,1.480363360623685,2.4071217580437567
7026,2,2011,6,24,4,12,2.9068472324712817,2.7846154984469256
7027,2,2011,6,24,4,12,0.6792138508555831,1.8278415258033924
7028,2,2011,6,24,4,12,1.3983515281801082,2.4150948458086754
7029,2,2011,6,24,4,12,2.347854836177016,2.7846154984469256
7030,2,2011,6,24,4,12,1.6815821124469883,2.550566971392419
7031,2,2011,6,24,4,12,1.1712171639443711,2.179108751134591
7032,2,2011,6,24,4,12,1.5480385495724758,2.4669163809325654
7033,2,2011,6,24,4,12,2.3724410404748384,2.7846154984469256
7034,2,2011,6,24,4,12,1.439543343936132,2.4005001558787917
7035,2,2011,6,24,4,12,1.180491286986282,2.179108751134591
7036,2,2011,6,24,4,12,1.658558211341697,2.5418109906703106
7037,2,2011,6,24,4,12,0.979589578430488,2.0257634549706625
7038,2,2011,6,24,4,12,0.734798519876204,1.8789680932931576
7039,2,2011,6,24,4,12,0.05553775602975103,1.740391159502745
7040,2,2011,6,24,4,12,1.9860631911461313,2.7505452578610305
7041,2,2011,6,24,4,12,2.9587239939261245,2.7846154984469256
7042,2,2011,6,24,4,12,1.1375996332100822,2.1744688112909545
7043,2,2011,6,24,4,12,1.6124493935952458,2.5042112851774765
7044,2,2011,6,24,4,12,1.0065640609977577,2.053999637542804
7045,2,2014,6,15,6,7,1.6917417814334628,2.6529003450125095
7046,2,2014,6,15,6,7,1.204755664806458,2.3039247591249827
7047,2,2014,6,15,6,7,0.5146300105399486,1.862543200530108
7048,2,2014,6,15,6,7,2.33855037127932,2.752228426685848
7049,2,2014,6,15,6,7,0.6905401730289883,1.8929588752524429
7050,2,2014,6,15,6,7,1.7496673046514535,2.7692650879356187
7051,2,2014,6,15,6,7,1.1055801649406474,2.229624605255241
7052,2,2014,6,15,6,7,3.083304853775094,2.752228426685848
7053,2,2012,8,9,3,1,1.5852098846906983,2.4310523089930265
7054,2,2015,5,30,5,21,1.494562115548782,2.550922626207857
7055,2,2015,5,30,5,21,1.2087620754983424,2.3003858853708383
7056,2,2009,10,26,0,12,2.4423805712144913,2.794403187649824
7057,2,2013,2,2,5,15,1.016372580136439,2.233466218556386
7058,2,2010,12,14,1,23,0.4931062119239172,1.7061908261270724
7059,2,2010,12,14,1,23,0.777153470640826,1.8966487962186864
7060,2,2010,12,14,1,23,1.2849107906823396,2.2616538452851347
7061,2,2014,4,14,0,13,2.314680718056086,2.7872265276622734
7062,2,2014,4,14,0,13,0.9717457442145206,2.1490440834601214
7063,2,2014,8,7,3,16,0.9964564510195917,2.2526710514438917
7064,2,2009,9,14,0,2,1.229116506147602,2.2026711995512405
7065,2,2009,9,14,0,2,1.7247027186474089,2.5298456701177825
7066,2,2009,9,14,0,2,0.23166883758994652,1.6035001959037487
7067,2,2009,9,14,0,2,0.5379139376624208,1.7251685013232678
7068,2,2009,9,14,0,2,0.02411035096667687,1.6056531041541768
7069,2,2009,9,14,0,2,0.548529584776235,1.7251685013232678
7070,2,2009,9,14,0,2,1.6834232543966978,2.5248486952494793
7071,2,2014,3,17,0,16,0.9855121994649593,2.2063652827792963
7072,2,2011,6,12,6,11,0.6863910044297739,1.8368321425809477
7073,2,2011,6,12,6,11,1.2123890382725893,2.1853470892522378
7074,2,2011,6,12,6,11,1.80915337183281,2.6299909569336135
7075,2,2015,6,24,2,14,1.3346897829604032,2.439444283133534
7076,2,2010,8,21,5,22,1.1552854303996969,2.1650846185587893
7077,2,2012,1,26,3,11,0.7885528831082127,1.8673308017134163
7078,2,2015,2,27,4,14,1.3179728932719523,2.4175465727102785
7079,2,2015,2,27,4,14,1.1828824135743876,2.3509714598277047
7080,2,2014,9,14,6,17,1.1665739189903006,2.324990904617357
7081,2,2009,1,2,4,17,2.7203524067599365,2.7972565002953487
7082,2,2009,1,2,4,17,0.8430749873242941,1.970700874284083
7083,2,2009,1,2,4,17,1.1569598392102212,2.159822664175958
7084,2,2009,1,2,4,17,0.7082269573987048,1.8175921535746544
7085,2,2009,1,1,3,11,1.6188366449544564,2.490031001052968
7086,2,2009,1,1,3,11,0.9707419634648723,2.0357228523457405
7087,2,2014,4,28,0,19,0.7633294884613837,1.9664830677011462
7088,2,2011,6,1,2,7,2.1594159752910365,2.797789580594861
7089,2,2011,6,1,2,7,1.8256841512979929,2.66640396412531
7090,2,2011,6,1,2,7,1.0093661301240235,2.002873066769893
7091,2,2011,6,1,2,7,1.2040354158698585,2.179335644998676
7092,2,2011,6,1,2,7,0.5551233449178865,1.7090530868987706
7093,2,2011,6,1,2,7,1.3924170513553549,2.3530356676602593
7094,2,2011,6,1,2,7,0.8154214574101234,1.9273077648011778
7095,2,2011,6,1,2,7,0.7132711277726796,1.8233186049613688
7096,2,2011,6,1,2,7,0.5408247207628949,1.7090530868987706
7097,2,2011,6,1,2,7,1.7875184836061624,2.614091896320946
7098,2,2011,6,1,2,7,2.131805712305725,2.797789580594861
7099,2,2011,6,1,2,7,0.8830247157442934,1.9519055438759534
7100,2,2011,6,1,2,7,0.5683734478700999,1.7151074339108245
7101,2,2011,6,1,2,7,1.1528750490058652,2.1469546030238797
7102,2,2011,6,1,2,7,2.195813306497326,2.797789580594861
7103,2,2011,6,1,2,7,1.500613875299808,2.390112026705144
7104,2,2011,6,1,2,7,1.0791605630725165,2.110140195230196
7105,2,2011,6,1,2,7,2.0709996656641603,2.794792228834629
7106,2,2011,6,1,2,7,1.405057545382607,2.371530973078681
7107,2,2011,6,1,2,7,1.6807620236067946,2.5235745106553105
7108,2,2011,6,1,2,7,0.8463118800083671,1.9365714709037318
7109,2,2011,6,1,2,7,0.7642698544973274,1.8696708954939714
7110,2,2011,6,1,2,7,2.2125652074027737,2.797789580594861
7111,2,2011,6,1,2,7,2.006808744234388,2.773359817192155
7112,2,2011,6,1,2,7,1.1038004829245984,2.110140195230196
7113,2,2010,8,27,4,18,1.940991924106879,2.7277749656148527
7114,2,2010,8,27,4,18,1.9062765410171132,2.6999394748730805
7115,2,2010,8,27,4,18,0.4440800377710781,1.6928573720956996
7116,2,2010,8,27,4,18,1.4158441479096486,2.4042572692598427
7117,2,2010,8,27,4,18,0.6582765491900696,1.8095199853782158
7118,2,2010,8,27,4,18,0.6138690782678284,1.7912673984338126
7119,2,2010,8,27,4,18,0.8587394646577443,1.953314398330056
7120,2,2010,8,27,4,18,1.275496247501183,2.270181244882364
7121,2,2010,8,27,4,18,1.601123322773229,2.4793231867081373
7122,2,2010,8,27,4,18,0.9825129397787338,2.03444563904118
7123,2,2010,8,27,4,18,0.7087202254645134,1.8587006243745858
7124,2,2010,8,27,4,18,1.9424222425242157,2.7277749656148527
7125,2,2010,8,27,4,18,1.2532208220664125,2.2669733341533522
7126,2,2010,8,27,4,18,1.8370335034144452,2.578949675908537
7127,2,2010,8,27,4,18,0.8354942642520068,1.9391948394864669
7128,2,2010,8,27,4,18,0.43939625614291894,1.6928573720956996
7129,2,2010,8,27,4,18,1.2290873654520094,2.209001668899799
7130,2,2010,8,27,4,18,1.5322131196684836,2.482395299206793
7131,2,2010,8,27,4,18,1.2258519749250227,2.209001668899799
7132,2,2010,8,27,4,18,1.5190927450365186,2.4706198051964683
7133,2,2010,8,27,4,18,0.8682067416928667,1.9617428775253847
7134,2,2010,8,27,4,18,0.5668290415053088,1.7264699666419296
7135,2,2010,8,27,4,18,0.8084004754075984,1.9470564455450907
7136,2,2010,8,27,4,18,2.3046595012508444,2.7846154984469256
7137,2,2010,8,27,4,18,0.7420657476255416,1.8870801846677212
7138,2,2010,8,27,4,18,0.710852622034377,1.8652057973359424
7139,2,2010,8,27,4,18,0.49382073589847514,1.688277516007939
7140,2,2010,8,27,4,18,1.3060018217715899,2.270181244882364
7141,2,2010,8,27,4,18,1.8825322753237907,2.60309645550546
7142,2,2010,8,27,4,18,1.565056615370843,2.4723554930935365
7143,2,2010,8,27,4,18,1.1064069862105297,2.1135323228310603
7144,2,2010,8,27,4,18,0.47407040959051133,1.6852289899929618
7145,2,2010,8,27,4,18,1.3971991230919147,2.4105404508658976
7146,2,2010,8,27,4,18,0.6230238148146412,1.7942033213310258
7147,2,2010,8,27,4,18,1.1044475212236908,2.1135323228310603
7148,2,2011,2,12,5,0,1.0303535711144385,2.009292899249495
7149,2,2014,5,7,2,6,1.033437936373714,2.13236692233614
7150,2,2010,8,14,5,2,1.5060879226627844,2.376685191169636
7151,2,2010,8,14,5,2,1.1181995254830084,2.0743801150410284
7152,2,2010,8,14,5,2,0.4664963206501399,1.628862059538967
7153,2,2010,8,14,5,2,1.2733045339151594,2.2653495309330993
7154,2,2010,8,14,5,2,0.6998897115983349,1.7776416327113946
7155,2,2010,8,14,5,2,1.307869753683316,2.2653495309330993
7156,2,2010,8,14,5,2,0.6633404636688073,1.7546124906487326
7157,2,2010,8,14,5,2,1.4215087953376588,2.3524229285468614
7158,2,2010,8,14,5,2,0.902868108971012,1.9336936294414029
7159,2,2010,8,14,5,2,2.7076057896603283,2.789889846998108
7160,2,2010,8,14,5,2,2.5200917469505564,2.789889846998108
7161,2,2010,8,14,5,2,2.2242728014114093,2.789889846998108
7162,2,2010,8,14,5,2,0.8789734458722768,1.9430159145488057
7163,2,2010,8,14,5,2,0.0,1.534488842868705
7164,2,2010,8,14,5,2,2.2474689271786294,2.789889846998108
7165,2,2010,8,14,5,2,0.4052373629565898,1.624577090397656
7166,2,2010,8,14,5,2,0.6482612408770073,1.7573110224397424
7167,2,2010,8,14,5,2,1.7143945223315575,2.5272734428134798
7168,2,2010,8,14,5,2,1.428818536513717,2.3462758629609133
7169,2,2010,8,14,5,2,1.273623071300002,2.2653495309330993
7170,2,2010,8,14,5,2,1.3302719995875334,2.2673599567540563
7171,2,2010,8,14,5,2,2.276778444207197,2.789889846998108
7172,2,2010,8,14,5,2,2.013367814023812,2.776095609214436
7173,2,2010,8,14,5,2,1.1195303920512092,2.0755057464104585
7174,2,2010,8,14,5,2,1.661566721474321,2.5222275419281948
7175,2,2010,8,14,5,2,0.7595284336414603,1.8408969523963241
7176,2,2010,8,14,5,2,2.07776290556616,2.783807435053847
7177,2,2010,8,14,5,2,0.3385206265804469,1.5945826470024744
7178,2,2014,3,25,1,23,0.9499328822655271,2.130632212068313
7179,2,2014,3,25,1,23,0.8180665633447657,2.0515374323272204
7180,2,2014,3,25,1,23,2.0936517036669926,2.7969835905142326
7181,2,2014,3,25,1,23,0.8516623317471308,2.103663925016197
7182,2,2014,3,25,1,23,1.3475528047822516,2.4281612389150515
7183,2,2014,3,25,1,23,0.9207941534269339,2.114321118139543
7184,2,2014,3,25,1,23,1.6333975524914794,2.6420274249977402
7185,2,2014,3,25,1,23,1.2352889056296934,2.295241705151527
7186,2,2014,3,25,1,23,1.7167986095644236,2.674755687079394
7187,2,2014,3,25,1,23,1.5442026281270897,2.61874894780444
7188,2,2014,3,25,1,23,2.1493601864856915,2.786785985991391
7189,2,2014,3,25,1,23,1.29202006677492,2.373789887106265
7190,2,2014,3,25,1,23,1.0818428282160975,2.2280013858635206
7191,2,2014,3,25,1,23,0.7209450967564038,1.954313538036183
7192,2,2015,6,5,4,8,2.0190924897471882,2.801933209670637
7193,2,2010,8,6,4,20,1.0591039238815831,2.102037919384264
7194,2,2012,8,3,4,12,0.7561895146348308,1.8902337122078432
7195,2,2010,9,29,2,16,1.4507536285205038,2.411529109346737
7196,2,2010,9,29,2,16,1.6501707612237668,2.559688700174269
7197,2,2010,9,29,2,16,1.69689092162301,2.583221211519472
7198,2,2010,9,29,2,16,0.0,1.7164856065884724
7199,2,2010,9,29,2,16,0.7935822239391368,1.9065486974850037
7200,2,2010,9,29,2,16,1.199101462678009,2.2008104510721864
7201,2,2010,9,29,2,16,0.7116817604386525,1.8927430199883943
7202,2,2010,9,29,2,16,1.2237248627663737,2.2346636333374597
7203,2,2010,9,29,2,16,0.7230092052552505,1.9093996635694097
7204,2,2010,9,29,2,16,0.6502851722816239,1.8464260322565276
7205,2,2010,9,29,2,16,0.7457309558362015,1.8990700878773716
7206,2,2010,9,29,2,16,1.1653562326325648,2.181544478631192
7207,2,2010,9,29,2,16,0.26676700704996054,1.667440632889029
7208,2,2010,9,29,2,16,1.3216480080757282,2.286226034526242
7209,2,2010,9,29,2,16,1.4612626997786755,2.417345826442622
7210,2,2010,9,29,2,16,0.9428249980691222,1.9882338137710789
7211,2,2010,9,29,2,16,1.5331522266780557,2.4977451870713856
7212,2,2010,9,29,2,16,1.0860799436417121,2.1419797678225505
7213,2,2010,9,29,2,16,0.898610885528473,1.9688224223566597
7214,2,2010,9,29,2,16,0.9391307179535706,1.981197391410212
7215,2,2014,10,27,0,14,1.1366747637892984,2.3633114425442954
7216,2,2014,10,27,0,14,1.2828243733900677,2.4300585150297835
7217,2,2014,10,27,0,14,1.3110051020091966,2.4331806081060345
7218,2,2014,10,27,0,14,0.7512618566629904,2.03355351557924
7219,2,2014,10,27,0,14,0.5318422397741869,1.8254720969471052
7220,2,2014,10,27,0,14,0.7306279643324141,2.012254666899675
7221,2,2014,10,27,0,14,1.8681040812891738,2.763307236837554
7222,2,2014,10,27,0,14,2.414326908441332,2.7898829294175553
7223,2,2014,10,27,0,14,0.7789681003727793,2.051475953801782
7224,2,2014,10,27,0,14,2.121837775782139,2.800080533940397
7225,2,2014,10,27,0,14,1.7857743121529128,2.7642216295599993
7226,2,2014,10,27,0,14,1.7164741017730012,2.723945602585692
7227,2,2014,10,27,0,14,1.1460934951627457,2.3447153273978403
7228,2,2014,10,27,0,14,1.0623428304487188,2.301657155928778
7229,2,2014,10,27,0,14,0.6977759454377562,1.9241727686451882
7230,2,2014,10,27,0,14,1.050152275324806,2.301657155928778
7231,2,2014,10,27,0,14,0.6870171452363837,1.9099283206565567
7232,2,2014,10,27,0,14,0.787486749498605,2.051922495685622
7233,2,2009,10,8,3,23,1.3035764091177928,2.2498316266199634
7234,2,2012,11,3,5,17,1.5941640948331681,2.490137444122305
7235,2,2012,11,3,5,17,0.7961450640852455,1.9278308657070151
7236,2,2012,11,3,5,17,3.1105161375668096,2.779359131170287
7237,2,2012,11,3,5,17,1.116889370947525,2.1629070971667397
7238,2,2012,11,3,5,17,1.1609164558444403,2.253204773264794
7239,2,2012,11,3,5,17,1.1319343698333215,2.1967212849400344
7240,2,2012,11,3,5,17,1.0988773613044955,2.154767003357059
7241,2,2012,11,3,5,17,1.0512608364546177,2.0967485390482885
7242,2,2012,11,3,5,17,1.6527298540838922,2.574333006049382
7243,2,2012,11,3,5,17,0.7935638639414666,1.9278308657070151
7244,2,2012,11,3,5,17,2.3319163334475888,2.779359131170287
7245,2,2012,11,3,5,17,0.7972868443520387,1.9278308657070151
7246,2,2012,11,3,5,17,0.9214623917899097,2.05414248472709
7247,2,2012,11,3,5,17,1.9153799729576777,2.740699170978079
7248,2,2012,11,3,5,17,1.1438662729397078,2.271800888411249
7249,2,2012,11,3,5,17,1.0425378891929862,2.076877126721227
7250,2,2012,11,3,5,17,0.9322014291172139,2.057314903687545
7251,2,2012,11,3,5,17,1.1135867123463978,2.1629070971667397
7252,2,2012,11,3,5,17,1.0058195080826622,2.0771751992448597
7253,2,2012,11,3,5,17,1.1859309288515592,2.2793473277281024
7254,2,2012,11,3,5,17,1.8648085265386296,2.679392856874177
7255,2,2012,11,3,5,17,1.323391726279371,2.4108737953532273
7256,2,2012,11,3,5,17,0.9464468349222208,2.0613410472757177
7257,2,2012,11,3,5,17,1.3128300720544894,2.4108737953532273
7258,2,2012,11,3,5,17,2.141666318721316,2.779359131170287
7259,2,2012,11,3,5,17,0.532068642413595,1.784196357550264
7260,2,2012,11,3,5,17,1.1975474969591913,2.286286681447804
7261,2,2012,11,3,5,17,1.1460215099461797,2.253204773264794
7262,2,2012,11,3,5,17,1.7281726334129723,2.611575329534283
7263,2,2012,11,3,5,17,1.3800187636341545,2.414549654008824
7264,2,2012,11,3,5,17,0.9457819332789642,2.0613410472757177
7265,2,2012,11,3,5,17,0.3623561916557206,1.7185092817916026
7266,2,2012,11,3,5,17,0.5967924975870074,1.7824626648727322
7267,2,2012,11,3,5,17,0.8597374196711055,2.0454083285422113
7268,2,2009,5,7,3,13,2.5343177640207437,2.7869241524670803
7269,2,2011,5,28,5,17,3.5439798466568053,2.783425117361549
7270,2,2011,5,28,5,17,2.52701811942696,2.783425117361549
7271,2,2011,12,25,6,21,0.9819944131966221,2.0290905267764874
7272,2,2009,5,6,2,1,2.0002181512746633,2.7632833972888036
7273,2,2009,5,6,2,1,0.8304614830659763,1.8720433934887513
7274,2,2011,3,11,4,1,1.2695162687402237,2.2395698211303774
7275,2,2011,3,11,4,1,2.7304056744411658,2.7923332889841412
7276,2,2011,3,11,4,1,1.2660009098757183,2.2395698211303774
7277,2,2011,3,11,4,1,2.542330334406381,2.7923332889841412
7278,2,2011,3,11,4,1,0.23521462045517624,1.6009257927770413
7279,2,2011,3,11,4,1,1.6121746377687858,2.470426434095527
7280,2,2011,3,11,4,1,1.7892150446261963,2.57239625188804
7281,2,2011,3,11,4,1,1.5354794969195222,2.403800637940517
7282,2,2011,3,11,4,1,1.125215054779209,2.0750131972133112
7283,2,2011,3,11,4,1,2.3070307163491486,2.7923332889841412
7284,2,2011,3,11,4,1,1.920269217445175,2.7114470268894038
7285,2,2011,3,11,4,1,1.0245387285660763,2.033633700338187
7286,2,2011,3,11,4,1,1.685044683982703,2.5038817446075576
7287,2,2011,3,11,4,1,2.29742503477673,2.7923332889841412
7288,2,2011,3,11,4,1,2.196442475635046,2.7923332889841412
7289,2,2011,3,11,4,1,0.5694882016203237,1.6948288521312913
7290,2,2013,1,27,6,0,1.0664329149927883,2.13880355299832
7291,2,2012,1,7,5,11,0.4339865318470298,1.6743151657378186
7292,2,2012,1,7,5,11,1.0239977888463514,2.0639840094268536
7293,2,2012,10,31,2,12,1.4757926343783998,2.4702897725170865
7294,2,2012,10,20,5,2,0.9801917560610005,2.0573147706772343
7295,2,2014,10,11,5,15,0.4131037959960145,1.7583285653635075
7296,2,2009,8,17,0,12,1.3522002066068242,2.2986686800771783
7297,2,2014,4,9,2,9,1.4942933434772785,2.6214634758811632
7298,2,2009,11,25,2,19,0.7319564273707848,1.9071186771621285
7299,2,2014,5,30,4,0,0.7744668342864266,2.0269057040552867
7300,2,2014,5,30,4,0,2.0671460987370973,2.780555439491143
7301,2,2013,1,7,0,17,1.1325218619185502,2.32439760892702
7302,2,2013,2,18,0,17,0.6842125464062749,1.883438202699735
7303,2,2011,10,4,1,9,1.700767720585201,2.581353988582804
7304,2,2011,10,4,1,9,1.3416518793444596,2.3071575826279243
7305,2,2011,10,4,1,9,1.132751365940329,2.1817735694129774
7306,2,2011,10,4,1,9,2.449315440617583,2.8136551602032847
7307,2,2011,10,4,1,9,1.3715738916776583,2.311534459878942
7308,2,2011,10,4,1,9,1.5605632365243434,2.4821010606546015
7309,2,2011,10,4,1,9,1.9109164277320256,2.7244331719104227
7310,2,2011,10,4,1,9,0.8625969715953629,1.9697293717262487
7311,2,2011,10,4,1,9,0.916141406122931,1.9745918857041413
7312,2,2011,10,4,1,9,0.700271249717925,1.8666500186683013
7313,2,2011,10,4,1,9,1.4507743800850412,2.406683458754609
7314,2,2011,10,4,1,9,2.4062375609604216,2.8136551602032847
7315,2,2011,10,4,1,9,1.8881426172976934,2.6784913918127864
7316,2,2011,10,4,1,9,1.6756278832400024,2.573321494697693
7317,2,2011,10,4,1,9,0.4806088569005155,1.6891092056188726
7318,2,2011,10,4,1,9,0.9995106943449047,2.0589698182245257
7319,2,2011,10,4,1,9,2.0198858580115955,2.794009488728277
7320,2,2011,10,4,1,9,1.0963104302769202,2.161408441951279
7321,2,2011,10,4,1,9,2.2142407922065543,2.8136551602032847
7322,2,2011,10,4,1,9,0.0,1.6507137720144789
7323,2,2011,10,4,1,9,1.8727329861863191,2.6668791338471407
7324,2,2011,10,4,1,9,1.5032508304831569,2.4448854168612226
7325,2,2011,10,4,1,9,1.6778046097521007,2.573321494697693
7326,2,2011,10,4,1,9,0.6839075266833606,1.8467802956563353
7327,2,2011,10,4,1,9,0.5844300978167544,1.8135022167014463
7328,2,2011,10,4,1,9,1.7758693247338742,2.6173358915795846
7329,2,2011,10,4,1,9,2.0361312592928185,2.799413819644779
7330,2,2011,10,4,1,9,2.4765141445271057,2.8136551602032847
7331,2,2011,10,4,1,9,1.358418948953707,2.306071502824043
7332,2,2011,10,4,1,9,0.6288098486383228,1.8158546666337132
7333,2,2011,10,4,1,9,1.4720757878165918,2.421302525163983
7334,2,2011,10,4,1,9,2.4954713589066975,2.8136551602032847
7335,2,2011,10,4,1,9,0.7633270734377667,1.908019224632507
7336,2,2012,10,23,1,14,1.230552563410869,2.3457464662815246
7337,2,2012,10,18,3,21,1.1117985598330007,2.1657461778599068
7338,2,2012,10,18,3,21,1.4158677275963354,2.3505258790070163
7339,2,2014,12,24,2,3,1.79379149801622,2.744488148883051
7340,2,2014,12,24,2,3,1.4416178741184589,2.5477206573804976
7341,2,2014,12,24,2,3,0.8520635677931481,2.0484501456629265
7342,2,2014,12,24,2,3,1.470202264137494,2.595263134915683
7343,2,2014,12,24,2,3,0.5604270036583114,1.8405634125878483
7344,2,2014,12,24,2,3,0.8888062863590057,2.0691247172441574
7345,2,2014,12,24,2,3,0.7812981357387508,1.9992077078911958
7346,2,2010,10,7,3,10,3.1390063696362476,2.79376475735611
7347,2,2011,2,21,0,20,1.3472193970473594,2.2648129473189167
7348,2,2009,10,4,6,22,1.8473140809669975,2.5603437555705417
7349,2,2015,4,11,5,20,0.9343273046654029,2.133731140573241
7350,2,2015,4,11,5,20,1.5169962068826317,2.5880358268614545
7351,2,2011,2,20,6,12,0.9913142810055819,2.0434367681214822
7352,2,2013,1,1,1,22,1.205655957463287,2.303994779518404
7353,2,2013,1,1,1,22,1.1278331347965198,2.252181726954494
7354,2,2013,4,23,1,17,3.079154048141231,2.790428639522352
7355,2,2010,1,1,4,13,1.7660605479680176,2.595265657623057
7356,2,2010,3,6,5,23,1.8916296751115835,2.6359854999106975
7357,2,2014,4,27,6,2,1.4733671966762323,2.5073720917386937
7358,2,2014,4,27,6,2,1.4080929457116642,2.4463367407747554
7359,2,2014,4,27,6,2,1.1384699142209922,2.1739424338635462
7360,2,2014,4,27,6,2,1.590521616097389,2.5872695087386672
7361,2,2014,4,27,6,2,1.8111673657817693,2.7338686555241254
7362,2,2014,4,27,6,2,0.8238470373242586,1.9501412253717185
7363,2,2014,4,27,6,2,1.9152918437474367,2.731942507334304
7364,2,2014,4,27,6,2,2.113530371932266,2.768150581696793
